,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,snow.1h
33,2021-02-05 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.03,275.07,1013,87,277.15,278.71,2.06,230,0,,
34,2021-02-05 10:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.72,276.36,1013,76,279.15,280.15,2.57,210,0,,
35,2021-02-05 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",281.07,277.4,1013,71,280.93,281.15,3.09,220,0,,
36,2021-02-05 12:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",281.92,277.49,1012,66,281.48,282.15,4.12,230,0,,
37,2021-02-05 13:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.5,278.89,1012,66,282.15,283.15,3.09,230,0,,
38,2021-02-05 14:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.3,279.02,1012,66,282.15,282.59,2.57,240,0,,
39,2021-02-05 15:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",281.46,279.67,1012,71,281.15,282.04,0.51,240,0,,
40,2021-02-05 16:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.59,279.19,1011,87,278.15,282.15,0.51,0,100,,
41,2021-02-05 17:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.08,278.58,1011,87,278.15,281.15,0.51,0,0,,
42,2021-02-05 18:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.04,276.62,1010,87,277.15,280.15,1.54,56,0,,
43,2021-02-05 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.87,276.14,1009,93,276.15,279.26,0.51,30,0,,
44,2021-02-05 20:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.84,274.56,1009,93,275.15,278.15,1.03,30,0,,
45,2021-02-05 21:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.31,274.48,1009,100,274.15,277.59,0.51,0,100,,
46,2021-02-05 22:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.31,274.48,1009,100,274.15,277.59,0.51,0,0,,
47,2021-02-05 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.19,274.34,1009,100,274.15,278.15,0.51,10,0,,
48,2021-02-06 00:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",275.93,273.53,1009,100,275.15,276.48,1.23,43,100,,
49,2021-02-06 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",275.48,273.43,1008,100,274.15,277.04,0.62,55,0,,
50,2021-02-06 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",275.28,273.27,1008,100,274.15,276.48,0.51,0,0,,
51,2021-02-06 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.13,274.27,1007,100,275.15,277.04,0.51,0,0,,
52,2021-02-06 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.13,274.0,1007,93,275.15,277.04,0.65,59,0,,
53,2021-02-06 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",275.61,273.83,1007,100,275.15,276.48,0.27,68,0,,
54,2021-02-06 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",275.48,273.34,1006,93,274.15,277.04,0.51,0,0,,
55,2021-02-06 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",276.0,273.94,1006,93,275.15,277.59,0.51,0,0,,
56,2021-02-06 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",276.0,273.8,1006,93,275.15,277.59,0.72,113,0,,
57,2021-02-06 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",276.32,274.31,1006,93,275.15,277.59,0.51,0,0,,
58,2021-02-06 10:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",277.32,275.0,1005,75,276.15,278.15,0.51,0,40,,
59,2021-02-06 11:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",278.49,276.19,1005,70,277.15,280.15,0.51,0,75,,
60,2021-02-06 12:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",279.37,276.84,1003,70,278.15,280.15,1.03,0,90,,
61,2021-02-06 13:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.23,278.06,1003,66,279.15,281.15,0.51,0,90,,
62,2021-02-06 14:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",279.54,277.56,1001,75,279.15,280.37,0.51,0,75,,
63,2021-02-06 15:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",279.38,277.37,1001,75,279.15,279.82,0.51,0,75,,
64,2021-02-06 16:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",280.56,277.19,1000,61,280.15,281.15,2.06,330,40,,
65,2021-02-06 17:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.38,276.49,999,70,279.15,279.82,1.54,0,0,,
66,2021-02-06 18:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",278.87,276.63,999,70,278.15,279.26,0.51,0,0,0.38,
67,2021-02-06 19:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",280.71,277.45,999,53,279.15,283.15,1.54,330,75,0.28,
68,2021-02-06 20:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",278.73,276.25,999,75,278.15,279.82,1.03,0,0,0.46,
69,2021-02-06 21:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",278.86,276.23,999,81,278.15,279.26,1.54,0,98,0.24,
70,2021-02-06 22:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",279.72,274.19,1000,76,279.15,280.15,5.66,210,75,0.37,
71,2021-02-06 23:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",280.17,273.67,998,66,279.26,281.15,6.69,200,98,,
72,2021-02-07 00:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",279.66,273.29,998,61,278.71,281.15,6.17,200,97,,
73,2021-02-07 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.34,274.36,997,61,278.15,281.15,4.12,200,0,,
74,2021-02-07 02:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.3,273.3,997,65,277.15,280.15,4.12,230,46,,
75,2021-02-07 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.46,273.35,996,75,276.15,279.15,3.09,230,0,,
76,2021-02-07 04:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.64,274.81,996,81,277.15,278.15,1.54,0,75,,
77,2021-02-07 05:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.84,271.99,996,75,276.15,279.15,5.66,230,75,,
78,2021-02-07 06:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",278.61,275.03,996,87,276.48,281.15,3.09,220,75,0.21,
79,2021-02-07 07:00:00,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",279.36,275.75,996,93,277.15,281.15,3.6,240,75,,
80,2021-02-07 08:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",279.22,274.36,996,100,276.15,281.15,5.66,240,75,0.14,
81,2021-02-07 09:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",278.89,274.11,997,93,275.15,281.15,5.14,240,75,,0.5
82,2021-02-07 10:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",278.24,274.61,997,100,274.15,280.37,3.6,240,90,,0.24
83,2021-02-07 11:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",277.94,273.89,997,100,274.15,280.15,4.12,230,90,,0.15
84,2021-02-07 12:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",277.97,274.65,996,100,274.15,280.15,3.09,230,75,,0.15
85,2021-02-07 13:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",277.62,274.23,996,100,273.15,280.15,3.09,230,75,,
86,2021-02-07 14:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",277.11,272.36,996,93,273.15,279.26,4.63,230,75,,0.14
87,2021-02-07 15:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",276.73,271.91,996,93,273.15,279.15,4.63,240,75,,
88,2021-02-07 16:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",275.9,270.22,996,93,272.15,278.15,5.66,240,75,,
89,2021-02-07 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.9,270.77,996,86,272.15,278.15,4.63,240,75,,
90,2021-02-07 18:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.45,270.47,996,80,272.15,277.15,4.12,230,75,,
91,2021-02-07 19:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",274.85,270.87,996,80,272.15,276.48,2.57,230,90,,
92,2021-02-07 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.21,271.78,996,86,272.15,277.15,2.06,250,75,,
93,2021-02-07 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.2,272.13,996,86,272.15,277.15,1.54,0,75,,
94,2021-02-07 22:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.03,270.49,995,86,272.15,277.15,3.6,220,75,,
95,2021-02-07 23:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",274.7,270.28,995,93,272.15,276.15,3.6,230,75,,
96,2021-02-08 00:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",274.85,271.17,995,93,272.15,277.15,2.57,210,90,,
97,2021-02-08 01:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",274.52,271.87,994,93,272.15,276.15,1.03,0,75,,
98,2021-02-08 02:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",274.34,270.22,994,93,272.15,276.15,3.09,250,75,,
99,2021-02-08 03:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",274.55,270.3,994,86,272.15,276.15,3.09,240,20,,
100,2021-02-08 04:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",274.55,271.02,993,86,272.15,276.15,2.06,230,90,,
101,2021-02-08 05:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",274.36,270.32,993,80,272.15,276.15,2.57,220,75,,
102,2021-02-08 06:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",274.55,269.09,993,80,272.15,276.15,4.63,240,40,,
103,2021-02-08 07:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",274.7,270.34,993,80,272.15,276.15,3.09,230,75,,0.13
104,2021-02-08 08:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",275.21,269.48,993,80,272.15,277.15,5.14,230,40,,
105,2021-02-08 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",275.9,269.54,993,80,272.15,278.15,6.17,230,20,,
106,2021-02-08 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",276.69,270.65,993,74,273.15,278.71,5.66,240,75,,
107,2021-02-08 11:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",277.53,270.39,993,69,274.15,279.26,7.2,240,40,,
108,2021-02-08 12:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",277.71,271.32,992,69,273.15,280.15,6.17,240,75,,
109,2021-02-08 13:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",278.03,272.9,992,74,273.15,281.15,4.63,240,90,,
110,2021-02-08 14:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",277.38,272.84,992,86,272.15,280.15,4.12,240,90,,
111,2021-02-08 15:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",277.19,272.81,993,93,272.15,280.15,4.12,240,90,,
112,2021-02-08 16:00:00,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",277.33,273.15,993,86,273.15,280.15,3.6,260,90,,
113,2021-02-08 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",276.77,273.03,993,93,272.15,279.26,3.09,240,75,,
114,2021-02-08 18:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",275.55,272.87,994,100,271.15,278.15,1.54,220,90,,
115,2021-02-08 19:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.72,271.81,994,93,272.15,278.15,3.09,260,75,,
116,2021-02-08 20:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",274.68,271.85,994,100,271.15,277.15,1.54,210,90,,0.13
117,2021-02-08 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",274.42,271.19,995,100,271.15,276.15,2.06,210,75,,
118,2021-02-08 22:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",274.03,271.46,995,100,271.15,276.15,1.03,240,75,,0.23
119,2021-02-08 23:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",273.72,271.15,994,100,272.15,274.82,0.96,144,75,0.68,
120,2021-02-09 00:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.72,271.46,994,100,272.15,274.82,0.51,190,90,,
121,2021-02-09 01:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.86,271.62,994,100,273.15,274.26,0.51,300,75,,0.19
122,2021-02-09 02:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.33,270.79,994,100,272.15,274.15,0.83,151,75,,0.14
123,2021-02-09 03:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.35,271.04,994,100,273.15,273.71,0.51,270,75,,0.25
124,2021-02-09 04:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.01,270.28,995,100,272.15,273.71,1.03,0,75,,0.15
125,2021-02-09 05:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.33,270.65,996,100,272.15,274.15,1.03,0,90,,0.12
126,2021-02-09 06:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",272.35,269.17,997,100,270.15,273.71,1.54,0,90,0.7,
127,2021-02-09 07:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",272.02,268.67,997,93,269.15,273.71,1.54,250,75,,0.12
128,2021-02-09 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",272.02,268.67,998,93,269.15,273.71,1.54,0,90,,
129,2021-02-09 09:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",272.54,269.48,998,86,270.15,274.26,1.03,0,90,,
130,2021-02-09 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",273.04,269.68,998,86,270.15,274.82,1.54,0,75,,
131,2021-02-09 11:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",274.42,270.39,999,80,271.15,276.15,2.57,250,90,,
132,2021-02-09 12:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",274.92,270.23,999,80,272.15,276.48,3.6,250,75,,
133,2021-02-09 13:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",275.45,271.19,999,80,272.15,277.15,3.09,240,75,,
134,2021-02-09 14:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",275.26,271.11,999,86,272.15,277.15,3.09,230,90,,
135,2021-02-09 15:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",275.59,271.86,998,86,273.15,277.15,2.57,240,90,,
136,2021-02-09 16:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",275.4,272.88,998,93,273.15,277.15,1.03,200,75,,
137,2021-02-09 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.17,272.98,997,93,273.15,277.15,0.51,0,75,,
138,2021-02-09 18:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",273.92,271.54,997,93,272.15,274.82,0.51,0,86,,
139,2021-02-09 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",273.14,269.6,997,100,270.15,275.15,2.22,51,0,,
140,2021-02-09 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",272.8,270.41,997,100,270.15,274.26,0.51,30,75,,
141,2021-02-09 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",273.19,270.85,997,100,271.15,274.26,0.51,0,75,,
142,2021-02-09 22:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.19,270.85,996,100,271.15,274.26,0.51,60,20,,0.25
143,2021-02-09 23:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.53,271.24,996,100,272.15,274.26,0.51,70,75,,0.27
144,2021-02-10 00:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.01,270.65,996,100,272.15,273.71,0.51,80,75,,0.21
145,2021-02-10 01:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.01,269.76,995,100,272.15,273.71,1.78,84,75,,0.21
146,2021-02-10 02:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.01,270.65,995,100,272.15,273.71,0.51,0,75,,0.32
147,2021-02-10 03:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.35,271.04,995,100,273.15,273.71,0.51,0,90,,0.28
148,2021-02-10 04:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.66,271.03,995,100,273.15,274.15,1.03,260,75,,0.21
149,2021-02-10 05:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.68,270.19,995,93,273.15,274.15,2.06,230,90,0.79,
150,2021-02-10 06:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",273.35,270.32,995,100,273.15,273.71,1.54,0,90,0.48,
151,2021-02-10 07:00:00,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",273.35,270.67,996,100,273.15,273.71,1.03,220,90,,0.56
152,2021-02-10 08:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",273.35,270.67,996,100,273.15,273.71,1.03,0,75,0.27,
